Date,Open,High,Low,Close,Adj Close,Volume
2021-12-30,569.530029,569.880005,562.369995,563.909973,555.952148,1338700
2021-12-31,563.409973,568.250000,559.030029,567.700012,559.688660,1509200
2022-01-03,565.030029,567.469971,555.510010,566.710022,558.712646,2714100
2022-01-04,564.229980,568.719971,561.789978,564.229980,556.267639,2097500
2022-01-05,563.690002,565.049988,549.770020,549.919983,542.159546,2887500
2022-01-06,546.200012,553.520020,543.549988,549.799988,542.041321,2503100
2022-01-07,547.549988,548.369995,534.239990,536.179993,528.613525,2323900
2022-01-10,529.289978,530.409973,508.500000,518.799988,511.478729,4916800
2022-01-11,518.799988,522.469971,510.290009,522.030029,514.663269,2457300
2022-01-12,522.030029,530.030029,522.010010,525.799988,518.379944,1729500
2022-01-13,527.640015,529.049988,515.229980,516.880005,509.585907,2428100
2022-01-14,511.570007,512.979980,501.859985,502.989990,495.891846,3872500
2022-01-18,494.459991,495.079987,486.859985,488.070007,481.182434,3801900
2022-01-19,489.890015,496.239990,487.100006,490.160004,483.242920,2709400
2022-01-20,490.750000,499.880005,481.839996,482.820007,476.006470,2893700
2022-01-21,481.920013,494.609985,481.320007,481.609985,474.813568,3295600
2022-01-24,475.549988,489.970001,469.010010,488.899994,482.000702,4412600
2022-01-25,479.899994,482.640015,472.369995,477.320007,470.584137,3076800
2022-01-26,483.230011,493.869995,478.769989,483.470001,476.647339,3074900
2022-01-27,486.920013,495.790009,480.309998,482.519989,475.710754,2372300
2022-01-28,483.739990,492.730011,475.899994,492.429993,485.480865,1918500
2022-01-31,492.000000,506.420013,490.630005,505.130005,498.001617,2480700
2022-02-01,505.000000,509.679993,496.940002,508.410004,501.235382,2347200
2022-02-02,511.109985,523.989990,510.339996,522.020020,514.653381,2547600
2022-02-03,515.880005,526.440002,514.210022,521.770020,515.186523,2665100
2022-02-04,518.109985,522.000000,510.799988,519.770020,513.211792,2387400
2022-02-07,521.299988,522.000000,514.229980,515.890015,509.380707,1863600
2022-02-08,515.890015,523.390015,510.500000,521.150024,514.574280,1462000
2022-02-09,528.000000,534.239990,525.679993,528.830017,522.157471,2256700
2022-02-10,520.869995,524.469971,514.750000,518.479980,511.938080,2558900
2022-02-11,518.400024,521.349976,507.380005,509.670013,503.239166,2349700
2022-02-14,508.989990,511.529999,501.440002,506.559998,500.168427,1749600
2022-02-15,513.340027,516.000000,510.760010,513.919983,507.435486,1984600
2022-02-16,511.489990,514.549988,501.709991,512.400024,505.934784,1770800
2022-02-17,509.640015,518.210022,507.029999,515.010010,508.511749,2022800
2022-02-18,514.890015,517.900024,510.329987,512.669983,506.201324,2154700
2022-02-22,510.000000,514.580017,498.160004,502.179993,495.843689,2451800
2022-02-23,502.940002,507.970001,494.779999,495.260010,489.010986,2021400
2022-02-24,483.269989,506.549988,482.980011,505.579987,499.200806,2859800
2022-02-25,508.579987,518.250000,505.250000,517.489990,510.960510,2003000
2022-02-28,514.299988,519.630005,511.299988,519.250000,512.698425,2408900
2022-03-01,519.460022,529.359985,519.190002,522.929993,516.331909,2316000
2022-03-02,524.000000,533.090027,519.770020,528.000000,521.337891,2571500
2022-03-03,534.489990,538.960022,529.539978,533.049988,526.324158,3851800
2022-03-04,519.500000,529.919983,511.779999,525.500000,518.869385,4417900
2022-03-07,523.450012,545.289978,523.419983,528.520020,521.851379,3896900
2022-03-08,526.219971,539.729980,522.409973,523.359985,516.756470,3649700
2022-03-09,527.619995,530.859985,515.710022,527.650024,520.992310,2789700
2022-03-10,523.109985,534.369995,518.140015,532.719971,525.998291,1777700
2022-03-11,536.619995,542.650024,526.429993,527.419983,520.765137,1735100
2022-03-14,527.770020,535.309998,523.539978,525.950012,519.313721,1950000
2022-03-15,530.000000,543.849976,527.919983,542.320007,535.477356,2547900
2022-03-16,544.530029,551.619995,531.260010,543.390015,536.533752,3017200
2022-03-17,543.349976,553.169983,543.200012,552.789978,545.815125,1974200
2022-03-18,552.960022,562.549988,549.510010,561.349976,554.267090,3597800
2022-03-21,560.140015,566.750000,550.840027,555.530029,548.520569,3136900
2022-03-22,556.960022,560.349976,552.330017,559.419983,552.361511,1777500
2022-03-23,556.950012,560.690002,551.909973,554.020020,547.029602,1546800
2022-03-24,555.510010,558.260010,549.219971,558.109985,551.067871,1614200
2022-03-25,559.820007,560.429993,550.229980,555.710022,548.698242,1974900
2022-03-28,556.739990,565.260010,553.500000,565.210022,558.078369,2056100
2022-03-29,568.000000,571.219971,564.530029,569.979980,562.788330,2005400
2022-03-30,570.950012,578.250000,568.590027,576.469971,569.196289,2086500
2022-03-31,578.700012,586.320007,575.510010,575.849976,568.584106,3439800
2022-04-01,577.380005,582.989990,572.309998,575.570007,568.307800,1933500
2022-04-04,573.940002,579.690002,571.469971,575.130005,567.873230,2201800
2022-04-05,572.590027,583.979980,572.099976,575.320007,568.060791,1826800
2022-04-06,574.030029,586.799988,570.369995,584.789978,577.411316,2646200
2022-04-07,592.289978,612.270020,588.780029,608.049988,600.377808,4804200
2022-04-08,606.380005,608.000000,597.729980,600.039978,592.468994,3230200
2022-04-11,598.789978,601.000000,582.799988,584.669983,577.292847,2792700
2022-04-12,586.690002,591.729980,578.760010,581.359985,574.024597,2142000
2022-04-13,582.469971,593.489990,582.469971,591.090027,583.631897,2211800
2022-04-14,591.780029,596.280029,587.049988,590.390015,582.940735,2206200
2022-04-18,585.380005,592.109985,579.599976,582.119995,574.774963,2161900
2022-04-19,583.349976,594.830017,582.000000,594.299988,586.801392,2327800
2022-04-20,599.150024,605.280029,597.299988,603.530029,595.915039,1793300
2022-04-21,607.280029,609.179993,591.150024,591.739990,584.273621,2027900
2022-04-22,590.349976,591.900024,571.049988,571.700012,564.486633,2878200
2022-04-25,570.309998,570.330017,553.530029,568.210022,561.040649,3154500
2022-04-26,565.250000,568.340027,553.309998,553.760010,546.772827,2057400
2022-04-27,556.190002,563.619995,552.849976,554.080017,547.088806,2261600
2022-04-28,555.469971,564.799988,545.799988,562.000000,555.811646,2118700
2022-04-29,560.929993,561.580017,529.700012,531.719971,525.865112,2968000
2022-05-02,532.229980,539.200012,518.270020,528.950012,523.125671,3303400
2022-05-03,530.000000,534.270020,523.700012,528.080017,522.265198,2398000
2022-05-04,531.599976,546.140015,522.809998,544.429993,538.435181,2465200
2022-05-05,541.570007,542.340027,512.169983,517.320007,511.623657,3977000
2022-05-06,514.400024,516.440002,498.820007,503.359985,497.817413,3560800
2022-05-09,496.100006,507.049988,494.339996,498.829987,493.337250,3292700
2022-05-10,509.700012,510.630005,495.630005,501.459991,495.938293,2729400
2022-05-11,503.920013,508.000000,487.809998,489.079987,483.694641,2782900
2022-05-12,486.790009,497.260010,479.760010,486.179993,480.826569,2829500
2022-05-13,493.109985,498.790009,489.600006,497.269989,491.794464,2338600
2022-05-16,496.140015,497.679993,489.619995,494.529999,489.084656,1579700
2022-05-17,489.160004,493.559998,480.230011,490.470001,485.069336,2602800
2022-05-18,460.000000,463.859985,424.549988,429.399994,424.671753,9511600
2022-05-19,430.369995,430.529999,418.720001,422.929993,418.273010,5839600
2022-05-20,428.799988,428.850006,406.510010,416.429993,411.844604,5115000
2022-05-23,420.000000,430.000000,416.670013,429.480011,424.750946,3687200
2022-05-24,424.799988,438.730011,424.350006,437.709991,432.890320,3473400
2022-05-25,436.329987,443.260010,430.829987,440.109985,435.263855,3225100
2022-05-26,449.100006,468.049988,447.510010,464.989990,459.869904,5917600
2022-05-27,456.799988,474.880005,455.119995,470.760010,465.576355,5719600
2022-05-31,470.760010,470.799988,458.029999,466.220001,461.086334,4424500
2022-06-01,469.380005,470.500000,456.700012,456.989990,451.957947,2319400
2022-06-02,460.899994,491.130005,457.880005,487.609985,482.240845,4950600
2022-06-03,485.029999,488.149994,475.589996,476.250000,471.005920,2857400
2022-06-06,480.500000,481.000000,468.910004,472.470001,467.267517,2297000
2022-06-07,459.910004,473.730011,459.589996,471.779999,466.585144,2435500
2022-06-08,471.779999,474.429993,466.890015,467.989990,462.836853,1697000
2022-06-09,467.339996,484.239990,467.149994,472.049988,466.852142,3087500
2022-06-10,465.000000,468.190002,457.760010,463.309998,458.208374,2549900
2022-06-13,450.000000,458.640015,448.899994,452.250000,447.270172,3113400
2022-06-14,452.250000,458.760010,450.279999,454.799988,449.792053,2224600
2022-06-15,458.500000,464.359985,451.390015,458.790009,453.738159,2250200
2022-06-16,450.309998,457.769989,447.970001,451.760010,446.785553,2906600
2022-06-17,451.049988,455.690002,443.200012,446.690002,441.771423,3623400
2022-06-21,450.549988,464.820007,449.140015,463.109985,458.010590,2420600
2022-06-22,459.390015,464.720001,458.500000,459.959991,454.895294,1827500
2022-06-23,466.369995,476.279999,465.709991,475.000000,469.769653,2030100
2022-06-24,480.000000,484.829987,476.679993,484.369995,479.036469,2862600
2022-06-27,485.809998,487.239990,477.350006,481.750000,476.445343,2034700
2022-06-28,483.500000,487.239990,467.890015,468.609985,463.450012,1754600
2022-06-29,470.950012,472.970001,466.420013,469.839996,464.666473,1275600
2022-06-30,468.299988,482.089996,464.720001,479.279999,474.002563,3852400
2022-07-01,481.179993,491.250000,478.000000,485.760010,480.411224,2660400
2022-07-05,485.559998,490.899994,478.459991,488.260010,482.883698,2489400
2022-07-06,488.260010,497.019989,487.779999,492.649994,487.225311,2262300
2022-07-07,492.059998,495.529999,489.220001,494.950012,489.500061,2125200
2022-07-08,497.320007,505.519989,497.000000,501.540009,496.017456,2607800
2022-07-11,501.119995,505.549988,494.839996,498.899994,493.406494,1891100
2022-07-12,497.010010,501.899994,488.040009,490.570007,485.168213,1775300
2022-07-13,484.320007,497.320007,483.820007,492.220001,486.800049,2008400
2022-07-14,496.089996,513.270020,493.619995,511.940002,506.302948,3715600
2022-07-15,516.919983,524.799988,515.780029,522.950012,517.191772,4265100
2022-07-18,521.859985,528.530029,515.669983,516.299988,510.614899,2464100
2022-07-19,522.409973,525.580017,516.969971,520.229980,514.501648,2391000
2022-07-20,521.260010,526.159973,516.809998,524.200012,518.427979,1740700
2022-07-21,524.039978,529.739990,521.599976,529.460022,523.630066,1716100
2022-07-22,530.710022,537.109985,526.070007,529.719971,523.887085,1800800
2022-07-25,531.419983,532.289978,526.000000,529.140015,523.313599,1452700
2022-07-26,515.000000,519.679993,508.760010,511.929993,506.292999,3334800
2022-07-27,513.099976,525.320007,511.170013,522.309998,516.558777,2060100
2022-07-28,520.280029,539.179993,520.280029,536.179993,531.191284,2083300
2022-07-29,532.000000,542.119995,531.900024,541.299988,536.263672,2131500
2022-08-01,541.419983,552.710022,541.250000,546.809998,541.722412,2256000
2022-08-02,544.030029,551.039978,540.770020,543.460022,538.403625,1984200
2022-08-03,545.000000,548.700012,542.119995,547.010010,541.920532,1693300
2022-08-04,547.000000,547.200012,540.669983,543.280029,538.225342,2000500
2022-08-05,537.239990,541.599976,533.349976,540.669983,535.639526,1711500
2022-08-08,543.840027,547.500000,538.669983,541.900024,536.858032,1344100
2022-08-09,543.640015,545.000000,533.890015,535.820007,530.834717,1877300
2022-08-10,544.479980,549.909973,537.289978,539.820007,534.797424,2336600
2022-08-11,543.239990,543.489990,531.890015,532.200012,527.248291,2340200
2022-08-12,536.179993,538.400024,533.729980,537.210022,532.211792,1918200
2022-08-15,536.400024,547.000000,535.679993,545.750000,540.672363,1848000
2022-08-16,551.099976,559.969971,548.969971,553.020020,547.874634,2498000
2022-08-17,550.000000,559.450012,549.010010,556.320007,551.143982,1835200
2022-08-18,559.059998,564.750000,556.419983,560.960022,555.740784,1619200
2022-08-19,558.650024,559.260010,553.169983,554.530029,549.370605,1617000
2022-08-22,553.000000,553.000000,544.289978,545.469971,540.394836,1860900
2022-08-23,545.739990,546.010010,536.880005,542.070007,537.026489,1359000
2022-08-24,542.750000,545.219971,539.359985,543.219971,538.165833,1145800
2022-08-25,545.739990,550.909973,539.549988,550.770020,545.645569,1483300
2022-08-26,550.000000,552.669983,531.669983,531.820007,526.871887,1886800
2022-08-29,527.030029,535.500000,524.000000,531.059998,526.118958,1579900
2022-08-30,534.280029,536.010010,521.510010,524.140015,519.263367,1872700
2022-08-31,525.539978,526.320007,520.260010,522.099976,517.242310,2179800
2022-09-01,519.719971,529.580017,517.030029,529.169983,524.246521,2280600
2022-09-02,532.700012,534.840027,516.049988,519.109985,514.280090,1901700
2022-09-06,520.159973,523.150024,512.530029,518.900024,514.072083,1933400
2022-09-07,520.000000,531.659973,518.900024,529.640015,524.712158,1827900
2022-09-08,524.330017,533.030029,521.559998,529.119995,524.197021,1600800
2022-09-09,532.119995,538.059998,529.530029,536.580017,531.587585,1930900
2022-09-12,537.729980,542.599976,537.000000,539.520020,534.500305,1522400
2022-09-13,530.789978,532.239990,508.690002,510.299988,505.552063,2881400
2022-09-14,513.859985,514.010010,503.119995,508.000000,503.273468,2007300
2022-09-15,508.399994,509.059998,500.529999,503.500000,498.815369,1749600
2022-09-16,499.570007,506.440002,497.299988,504.140015,499.449402,3004800
2022-09-19,502.160004,506.709991,498.890015,506.570007,501.856812,1441300
2022-09-20,503.000000,503.429993,493.420013,499.519989,494.872406,1843100
2022-09-21,502.500000,506.429993,493.000000,493.070007,488.482422,2082600
2022-09-22,494.000000,494.000000,484.410004,487.170013,482.637299,3133100
2022-09-23,478.940002,482.320007,463.529999,466.399994,462.060547,5377800
2022-09-26,465.869995,484.109985,465.209991,480.299988,475.831207,4001900
2022-09-27,485.489990,488.399994,475.429993,478.299988,473.849823,2412400
2022-09-28,481.529999,491.549988,474.190002,488.290009,483.746918,2419500
2022-09-29,485.609985,489.010010,474.070007,478.980011,474.523529,1963900
2022-09-30,480.660004,483.829987,471.869995,472.269989,467.875916,2436700
2022-10-03,474.500000,480.839996,470.399994,477.730011,473.285187,2338500
2022-10-04,483.829987,488.019989,480.730011,486.130005,481.606995,2175600
2022-10-05,481.299988,483.869995,474.820007,480.320007,475.851074,1587700
2022-10-06,483.450012,493.880005,481.920013,482.489990,478.000824,2430700
2022-10-07,478.260010,479.109985,466.119995,468.149994,463.794281,2568100
2022-10-10,469.690002,470.250000,461.609985,466.309998,461.971375,1616300
2022-10-11,465.000000,477.250000,463.700012,472.019989,467.628265,2341400
2022-10-12,474.320007,479.739990,466.299988,466.380005,462.040771,2043900
2022-10-13,458.190002,471.739990,449.029999,467.989990,463.635742,3390900
2022-10-14,472.029999,473.390015,453.790009,454.649994,450.419861,2301600
2022-10-17,461.649994,466.880005,460.480011,464.170013,459.851318,2097500
2022-10-18,473.200012,476.519989,468.829987,473.269989,468.866638,1864000
2022-10-19,467.809998,474.869995,466.950012,471.429993,467.043762,1207600
2022-10-20,471.000000,472.079987,462.910004,464.619995,460.297119,1709500
2022-10-21,463.709991,479.570007,462.279999,478.179993,473.730927,2508400
2022-10-24,481.609985,498.000000,481.010010,496.970001,492.346130,2366200
2022-10-25,493.320007,500.190002,490.500000,499.059998,494.416687,2130900
2022-10-26,498.000000,507.420013,495.690002,499.450012,494.803040,2088700
2022-10-27,499.809998,503.010010,494.140015,496.540009,492.808167,1576600
2022-10-28,497.299988,512.820007,495.970001,510.869995,507.030426,2369300
2022-10-31,509.640015,509.640015,500.500000,501.500000,497.730896,2192200
2022-11-01,503.700012,507.390015,499.779999,499.959991,496.202454,1586300
2022-11-02,497.799988,503.239990,483.269989,483.510010,479.876068,2464400
2022-11-03,480.880005,491.329987,479.709991,486.290009,482.635223,2010400
2022-11-04,490.399994,492.630005,476.489990,486.410004,482.754242,1987300
2022-11-07,477.049988,490.000000,474.500000,488.549988,484.878204,2036000
2022-11-08,490.730011,498.260010,484.510010,492.760010,489.056580,1709900
2022-11-09,491.899994,497.579987,486.859985,489.970001,486.287506,1640500
2022-11-10,504.950012,514.849976,501.399994,513.130005,509.273499,3098300
2022-11-11,513.130005,516.840027,506.709991,515.469971,511.595825,2393500
2022-11-14,515.770020,520.700012,509.420013,509.679993,505.849365,1820200
2022-11-15,520.000000,529.799988,520.000000,526.469971,522.513245,2502200
2022-11-16,521.309998,528.559998,520.169983,524.109985,520.170959,1833600
2022-11-17,519.000000,521.789978,512.960022,521.320007,517.401917,1902500
2022-11-18,526.869995,529.539978,518.190002,523.669983,519.734192,1584400
2022-11-21,525.739990,527.280029,522.080017,523.369995,519.436523,1268300
2022-11-22,529.960022,532.799988,526.679993,531.950012,527.952026,1809100
2022-11-23,534.000000,536.799988,530.400024,534.489990,530.472900,1288200
2022-11-25,534.159973,535.859985,533.070007,533.659973,529.649109,744200
2022-11-28,530.890015,536.250000,528.940002,530.919983,526.929688,1684300
2022-11-29,531.039978,533.719971,528.000000,528.960022,524.984497,1685700
2022-11-30,527.409973,542.580017,522.140015,539.250000,535.197144,3601800
2022-12-01,519.140015,519.140015,495.670013,503.859985,500.073151,6970400
2022-12-02,498.519989,498.970001,492.109985,494.529999,490.813293,3632100
2022-12-05,492.500000,492.700012,484.730011,488.660004,484.987396,2455300
2022-12-06,490.660004,491.470001,477.170013,481.160004,477.543762,2995900
2022-12-07,479.089996,486.540009,478.869995,481.970001,478.347656,2072600
2022-12-08,482.899994,483.329987,473.500000,481.420013,477.801819,2901000
2022-12-09,475.100006,490.089996,470.500000,483.019989,479.389771,4211100
2022-12-12,482.730011,487.820007,480.670013,487.679993,484.014740,2276400
2022-12-13,497.040009,497.970001,481.549988,488.200012,484.530884,2626700
2022-12-14,488.859985,491.690002,481.040009,483.519989,479.886017,2145000
2022-12-15,475.339996,476.700012,463.160004,463.910004,460.423370,3437700
2022-12-16,461.260010,464.790009,456.880005,461.450012,457.981903,4909200
2022-12-19,460.920013,463.410004,455.359985,458.630005,455.183044,1939200
2022-12-20,456.559998,460.250000,452.529999,457.820007,454.379150,1993700
2022-12-21,459.380005,463.690002,456.200012,462.059998,458.587280,1462400
2022-12-22,458.649994,460.399994,453.390015,458.709991,455.262482,1906100
2022-12-23,457.519989,463.179993,454.799988,462.649994,459.172852,1229500
2022-12-27,464.399994,464.700012,457.109985,458.500000,455.054047,1230800
2022-12-28,457.540009,460.459991,452.799988,452.989990,449.585480,1324100
2022-12-29,455.630005,459.000000,453.459991,456.529999,453.098877,1465000
2022-12-30,454.649994,456.700012,450.750000,456.500000,453.069092,1803200
2023-01-03,458.000000,458.799988,447.899994,453.279999,449.873291,1978100
2023-01-04,457.179993,459.510010,452.589996,456.559998,453.128632,2097300
2023-01-05,454.540009,456.429993,449.619995,450.190002,446.806519,2169300
2023-01-06,463.079987,484.420013,462.220001,482.869995,479.240906,5174500
2023-01-09,482.929993,486.869995,478.140015,478.750000,475.151886,2384800
2023-01-10,477.140015,482.089996,475.480011,481.399994,477.781921,1649900
2023-01-11,480.329987,484.519989,479.109985,484.309998,480.670074,1576400
2023-01-12,484.989990,485.000000,478.750000,482.429993,478.804199,1628200
2023-01-13,480.890015,485.589996,479.000000,485.250000,481.602997,1405900
2023-01-17,485.130005,490.480011,484.369995,486.769989,483.111572,1539900
2023-01-18,484.809998,488.809998,478.519989,479.470001,475.866455,1925500
2023-01-19,476.239990,477.559998,468.070007,469.489990,465.961426,1919500
2023-01-20,473.920013,480.320007,469.470001,480.109985,476.501617,2588600
2023-01-23,479.950012,495.239990,477.600006,492.609985,488.907654,2709400
2023-01-24,492.049988,493.600006,487.010010,492.109985,488.411407,1510200
2023-01-25,489.359985,491.940002,484.500000,490.880005,487.190704,1329800
2023-01-26,493.200012,498.670013,491.769989,498.299988,494.554932,1576400
2023-01-27,499.760010,509.100006,497.859985,503.290009,499.507416,2034100
2023-01-30,500.369995,505.600006,500.369995,503.279999,499.497498,1855900
2023-01-31,503.230011,511.410004,502.000000,511.140015,507.298431,1924100
2023-02-01,508.309998,520.450012,504.720001,517.909973,514.017456,2080200
2023-02-02,524.289978,530.049988,520.640015,523.429993,520.400391,2287400
2023-02-03,519.130005,521.549988,512.500000,514.799988,511.820313,1844100
2023-02-06,514.440002,517.219971,512.270020,515.590027,512.605835,1740100
2023-02-07,511.989990,517.989990,507.390015,516.530029,513.540344,1927300
2023-02-08,511.290009,512.179993,501.559998,503.809998,500.893921,2062900
2023-02-09,505.290009,509.160004,498.420013,500.630005,497.732391,1517300
2023-02-10,498.510010,500.549988,495.380005,499.989990,497.096039,1536800
2023-02-13,501.739990,506.790009,501.350006,506.450012,503.518707,1452600
2023-02-14,505.010010,507.850006,498.630005,503.220001,500.307404,1257300
2023-02-15,502.730011,511.420013,501.339996,511.279999,508.320709,1422600
2023-02-16,503.609985,510.730011,503.600006,504.100006,501.182281,1456000
2023-02-17,504.269989,507.709991,501.839996,507.480011,504.542725,1340400
2023-02-21,500.820007,503.989990,496.549988,501.739990,498.835907,1811800
2023-02-22,503.920013,505.459991,496.600006,497.390015,494.511108,1332000
2023-02-23,498.799988,498.859985,487.859985,493.140015,490.285706,1546300
2023-02-24,488.579987,490.359985,484.700012,488.609985,485.781891,1587600
2023-02-27,492.549988,493.000000,485.679993,487.029999,484.211090,1501700
2023-02-28,485.600006,488.880005,483.779999,484.179993,481.377563,1918200
2023-03-01,481.100006,482.579987,475.019989,478.670013,475.899506,1759300
2023-03-02,477.359985,487.429993,475.559998,485.690002,482.878845,2379200
2023-03-03,474.829987,476.000000,465.329987,475.260010,472.509186,5354200
2023-03-06,476.519989,488.820007,475.519989,483.079987,480.283936,3104700
2023-03-07,486.100006,495.209991,485.000000,485.149994,482.341949,2659100
2023-03-08,483.000000,486.880005,481.140015,486.040009,483.226807,1548500
2023-03-09,487.480011,490.000000,478.619995,479.519989,476.744537,1629400
2023-03-10,478.980011,480.459991,468.380005,471.140015,468.413055,2123000
2023-03-13,466.799988,476.690002,466.799988,472.000000,469.268066,1799600
2023-03-14,475.429993,485.160004,473.000000,481.920013,479.130676,2422900
2023-03-15,481.510010,487.019989,478.540009,485.660004,482.849030,2226300
2023-03-16,484.929993,488.140015,482.760010,487.260010,484.439758,1979600
2023-03-17,489.070007,489.899994,481.510010,487.049988,484.230957,3959300
2023-03-20,488.000000,490.790009,485.720001,489.290009,486.458008,1623800
2023-03-21,493.000000,493.000000,485.989990,490.850006,488.008972,1664000
2023-03-22,489.459991,496.619995,487.350006,487.519989,484.698212,1299700
2023-03-23,490.690002,493.250000,484.290009,487.760010,484.936859,1565900
2023-03-24,486.940002,495.970001,486.559998,495.269989,492.403381,1635200
2023-03-27,497.279999,499.859985,492.510010,493.220001,490.365265,1452100
2023-03-28,492.609985,494.059998,485.410004,486.769989,483.952545,1407800
2023-03-29,489.200012,491.299988,485.899994,490.869995,488.028839,1643000
2023-03-30,493.000000,495.739990,491.000000,491.480011,488.635345,1545500
2023-03-31,495.000000,498.359985,493.940002,496.869995,493.994110,2082000
2023-04-03,496.500000,499.200012,495.000000,497.029999,494.153198,1804700
2023-04-04,496.500000,502.579987,495.500000,497.730011,494.849152,1913300
2023-04-05,499.000000,504.130005,495.160004,497.130005,494.252625,1941500
2023-04-06,482.000000,487.850006,477.500000,485.980011,483.167175,4114700
2023-04-10,483.899994,493.899994,481.660004,493.829987,490.971710,1653600
2023-04-11,493.829987,499.989990,493.000000,498.649994,495.763824,1547400
2023-04-12,500.000000,500.049988,488.540009,489.350006,486.517670,2063700
2023-04-13,493.489990,498.440002,490.309998,497.890015,495.008209,1600500
2023-04-14,496.190002,500.369995,490.160004,491.299988,488.456329,1675300
2023-04-17,492.769989,497.890015,491.149994,493.940002,491.081085,1411800
2023-04-18,496.100006,497.630005,494.119995,496.899994,494.023956,1339600
2023-04-19,497.130005,497.989990,493.829987,496.029999,493.158997,1098800
2023-04-20,495.750000,510.660004,495.510010,505.579987,502.653717,2936500
2023-04-21,509.369995,510.640015,505.459991,506.350006,503.419250,1508600
2023-04-24,506.100006,511.690002,505.809998,511.420013,508.459900,1374100
2023-04-25,511.130005,513.130005,502.260010,503.170013,500.257690,1789900
2023-04-26,500.420013,502.869995,493.390015,494.660004,491.796936,1441900
2023-04-27,494.829987,502.260010,494.829987,501.269989,498.368622,1361600
2023-04-28,501.559998,504.829987,500.640015,503.220001,500.307404,1169400
2023-05-01,499.149994,500.049988,488.799988,493.589996,490.733124,2203200
2023-05-02,495.000000,495.679993,489.809998,494.809998,491.946045,1940800
2023-05-03,496.600006,498.779999,489.660004,490.059998,487.223541,1426400
2023-05-04,488.940002,490.910004,485.929993,490.339996,488.518738,1487000
2023-05-05,493.200012,499.399994,492.980011,499.059998,497.206329,1708200
2023-05-08,497.369995,500.250000,495.700012,499.059998,497.206329,1015000
2023-05-09,496.959991,501.739990,496.390015,500.790009,498.929932,1571800
2023-05-10,501.950012,504.970001,495.100006,499.660004,497.804108,1257600
2023-05-11,499.510010,503.000000,497.549988,501.890015,500.025848,1046700
2023-05-12,503.170013,506.029999,501.200012,504.070007,502.197723,1471900
2023-05-15,504.010010,505.000000,498.859985,502.040009,500.175262,1135700
2023-05-16,500.000000,500.290009,494.299988,496.149994,494.307129,1229300
2023-05-17,498.000000,498.010010,491.899994,495.000000,493.161438,2069500
2023-05-18,495.000000,498.600006,494.079987,498.100006,496.249908,2298900
2023-05-19,499.390015,499.390015,493.920013,496.519989,494.675751,1634400
2023-05-22,497.000000,497.000000,488.540009,491.869995,490.043030,1943800
2023-05-23,487.170013,487.170013,482.970001,484.869995,483.069031,1800200
2023-05-24,487.250000,487.250000,480.910004,482.760010,480.966888,1600600
2023-05-25,480.209991,488.540009,476.750000,486.549988,484.742798,3421900
2023-05-26,485.649994,510.750000,484.119995,507.260010,505.375885,5302600
2023-05-30,509.790009,514.789978,501.589996,508.029999,506.143005,2544800
2023-05-31,508.859985,513.869995,504.950012,511.559998,509.659882,3320800
2023-06-01,509.329987,513.739990,502.100006,512.599976,510.696014,2407700
2023-06-02,510.320007,518.500000,509.399994,512.590027,510.686127,2283900
2023-06-05,512.590027,518.919983,512.020020,518.250000,516.325073,2023500
2023-06-06,518.250000,518.630005,512.760010,516.260010,514.342407,1410300
2023-06-07,514.510010,519.289978,510.570007,511.230011,509.331146,1784700
2023-06-08,512.500000,520.289978,512.500000,520.090027,518.158264,1530400
2023-06-09,518.190002,522.059998,515.500000,517.280029,515.358704,1287300
2023-06-12,517.280029,521.270020,516.000000,520.969971,519.034912,1404500
2023-06-13,522.020020,522.950012,517.909973,522.020020,520.081055,1204700
2023-06-14,525.000000,527.849976,523.140015,527.200012,525.241821,1841400
2023-06-15,529.000000,531.260010,526.659973,529.179993,527.214417,1871600
2023-06-16,530.099976,530.419983,522.630005,523.650024,521.705017,3147400
2023-06-20,521.950012,522.900024,518.140015,519.700012,517.769653,1684400
2023-06-21,517.909973,521.640015,516.539978,519.619995,517.690002,1273600
2023-06-22,520.690002,524.679993,519.679993,524.200012,522.252991,1114000
2023-06-23,523.130005,525.400024,519.340027,524.440002,522.492065,1433700
2023-06-26,524.400024,524.869995,521.260010,523.419983,521.475830,1278500
2023-06-27,522.650024,532.409973,522.099976,530.330017,528.360229,1673600
2023-06-28,528.979980,533.489990,528.609985,532.799988,530.820984,1245200
2023-06-29,530.580017,532.450012,528.950012,531.690002,529.715149,1121800
2023-06-30,534.169983,539.559998,533.630005,538.380005,536.380310,2221900
2023-07-03,537.250000,541.080017,534.340027,541.039978,539.030396,951400
2023-07-05,541.219971,546.049988,537.500000,541.130005,539.120056,1630400
2023-07-06,538.880005,540.299988,536.580017,537.369995,535.374023,1750100
2023-07-07,533.890015,536.460022,524.630005,525.049988,523.099792,2739500
2023-07-10,525.059998,531.150024,525.059998,527.010010,525.052490,1955600
2023-07-11,527.500000,530.760010,526.150024,529.640015,527.672791,1262300
2023-07-12,532.000000,540.109985,531.109985,538.000000,536.001709,1960500
2023-07-13,537.799988,539.119995,532.789978,538.450012,536.450073,1647200
2023-07-14,538.710022,546.859985,538.099976,546.700012,544.669373,1828400
2023-07-17,546.179993,554.210022,546.099976,552.960022,550.906128,1909900
2023-07-18,552.669983,555.000000,549.390015,553.590027,551.533813,1779200
